0.049278208,-0.505915403,-0.500342429,0.113795742
0.079453208,-0.2541807,-0.5819996,0.018505294
0.109629208,-0.011455131,-0.435748279,-0.043466579
0.139804208,-0.092712156,-0.406564742,-0.066478536
0.169979208,-0.176526606,-0.546636879,-0.141066685
0.200155208,-0.18754226,-0.491017491,-0.152752548
0.230330208,-0.112713598,-0.434428692,-0.108384214
0.260506208,-0.181414321,-0.757853508,0.016602846
0.290681208,-0.567928433,-1.781091809,-0.117566906
0.320856208,-0.762354672,-1.748158813,-0.196986616
0.351032208,-0.812820315,-1.980249286,0.217287973
0.381207208,-0.52559036,-1.523868084,0.334978133
0.411383208,-0.47464627,-0.681262016,0.560244799
0.441558208,-0.895649374,-0.703611076,0.568882942
0.471734208,-0.734422684,-2.541013956,0.217495963
0.501909208,-0.508603215,-3.422744274,0.022696944
0.532084208,0.410967708,-2.046260357,0.179550484
0.562260208,-0.048273087,-1.894455075,0.595285892
0.592435208,-0.178986669,-2.849152803,1.213966846
0.622611208,-0.162026793,-3.722400427,1.713841677
0.652786208,0.709112585,-3.524344921,1.774826765
0.682962208,0.876265645,-4.675771713,2.120176792
0.713137208,0.547458231,-6.53965807,2.51206398
0.743312208,0.193603963,-7.163582802,3.372591257
0.773488208,0.34355402,-6.483019352,4.389551163
0.803663208,0.028359052,-4.646381378,5.356230259
0.833839208,-0.71740514,-1.546859264,5.855319023
0.864014208,-1.452194452,1.645001292,5.392579079
0.894190208,-1.941201448,4.331697941,4.754004002
0.924365208,-2.371927261,4.114143372,4.447659969
0.954541208,-1.048012018,1.917018294,4.420863152
0.984716208,-0.324035466,0.33168599,3.420836926
1.014892208,0.096433423,-0.632560968,2.421707392
1.045067208,0.102030858,-0.039642334,1.876984477
1.075242208,-0.120907418,0.723809361,1.460877419
1.105418208,0.059253287,0.942616343,0.961079895
1.135593208,0.128490418,0.572418332,0.188556626
1.165769208,0.109985977,0.155081093,-0.596073806
1.195944208,0.109531894,0.252937555,-1.135323048
1.226120208,0.295146227,0.278277278,-1.684669614
1.256295208,0.620901704,-0.154713199,-2.289639235
1.286471208,0.722825587,-0.968778908,-2.612402678
1.316646208,0.648917854,-1.877529025,-2.844444513
1.346823292,0.719148099,-2.400400639,-3.224120617
1.376998292,1.003785372,-2.251170874,-3.66251111
1.407174292,1.10532403,-1.443957806,-3.997604847
1.437349292,0.796126008,-0.584427834,-4.104176998
1.467525292,0.710134923,-0.177202225,-4.091313839
1.497700292,0.882889926,-0.290045798,-3.836672306
1.527876292,0.611925781,-1.197115302,-3.134490252
1.558051292,0.279217124,-1.581665397,-2.031552553
1.588227292,0.24892813,-0.922770441,-1.171330094
1.618402292,-0.032418288,-0.354047507,-0.469820708
1.648578292,-0.26325047,-0.279604852,0.076260671
1.678753292,-0.258672714,-0.161689445,0.368964911
1.708928292,-0.316088676,0.117060095,0.549465418
1.739104292,-0.472273737,0.063342206,0.814869106
1.769279292,-0.936093569,-0.100178555,1.132686734
1.799455292,-1.683050394,-0.131578147,1.702724934
1.829630292,-1.880281925,0.46894753,3.138237953
1.859806292,-1.035018802,1.337268233,4.222272396
1.889981292,-0.961655676,1.846730947,3.770152092
1.920157292,-1.166157961,1.343407631,4.775838375
1.950332292,0.258241981,0.439359188,5.904146671
1.980508292,2.141468763,0.306303173,4.979032993
2.010683292,3.353517294,0.081554167,3.626460314
2.040859292,2.710211039,-0.429982424,3.129162312
2.071034292,1.335881114,-0.702952564,2.742000818
2.101210292,0.992399335,0.42913568,2.149565697
2.131385292,0.298857868,1.521263599,1.63477385
2.161561292,-0.290543646,1.309786558,1.019269824
2.191736292,-0.224210873,0.355985016,0.282662362
2.221912292,-0.030219639,-0.710772395,-0.234826848
2.252087292,-0.092431612,-1.67115438,-0.65057689
2.282263292,-0.370399028,-1.910210967,-1.106160879
2.312438292,-0.779477298,-1.055434465,-2.119965315
2.342613583,-1.522501469,0.575751305,-3.838580847
2.372788583,-2.174163342,1.209541559,-5.303016186
2.402964583,-2.386961222,0.929813385,-5.439208984
2.433139583,-2.124116659,0.650993705,-5.388316154
2.463315583,-0.675209224,0.87493962,-5.159146309
2.493490583,1.111551523,0.509413362,-4.164204121
2.523666583,1.660856962,0.111233361,-2.755524635
2.553841583,1.537825704,0.186622769,-2.100150347
2.584017583,1.023605824,-0.252500564,-1.546848774
2.614192583,0.506039858,-0.830390036,-1.205242753
2.644368583,0.219502613,-0.73104465,-1.148554921
2.674543583,-0.2672849,-0.424111754,-0.704118907
2.704719583,-0.88163352,-0.088482276,-0.143418074
2.734894583,-1.096413493,0.202367544,0.17130138
2.765070583,-1.364447117,0.184224069,0.569981933
2.795245583,-1.812536001,-0.219480768,1.338135839
2.825421583,-1.554308295,-0.758224547,2.724643946
2.855596583,-0.278725594,-0.744178951,3.733807564
2.885772583,0.614763319,-0.364749253,3.926076412
2.915947583,1.061847925,-0.043818887,4.470290661
2.946122583,1.69662559,0.403790921,4.625952244
2.976298583,1.882370234,0.729628563,4.041450024
3.006473583,2.111864328,0.580511987,3.424075365
3.036649583,2.5161376,0.146720722,2.55857563
3.066824583,1.905773759,-0.025936607,1.791563034
3.097000583,0.469083935,0.165644377,1.533898234
3.127175583,-0.002171217,0.396246284,1.351885676
3.157351583,0.441074133,0.418682367,1.328330755
3.187526583,0.919974983,0.151842758,1.305859089
3.217702583,0.699052453,-0.204449832,0.65716958
3.247877583,0.289929897,-0.788648486,-0.137269154
3.278053583,0.021658478,-1.438390613,-0.493068427
3.308228583,-0.705692351,-1.644273281,-0.918539524
3.338405083,-1.796558857,-1.242290616,-1.645432115
3.368580083,-2.104679108,-0.511945844,-2.361168623
3.398756083,-2.029217958,-0.03285284,-3.084826708
3.428931083,-1.878448009,-0.076514482,-3.752971888
3.459107083,-1.958363891,-0.88681829,-4.091299534
3.489282083,-1.720217109,-0.546778321,-4.747203827
3.519458083,-1.064157367,0.96698451,-5.377993584
3.549633083,0.251917005,1.88709712,-4.891648769
3.579809083,0.436708391,0.973652124,-3.408490658
3.609984083,0.864597976,-0.001879409,-2.34221077
3.640160083,1.429952025,-0.113690808,-2.087049484
3.670335083,1.072903872,-0.52245456,-1.288738132
3.700511083,0.305260122,-0.783072352,-0.65398854
3.730686083,-0.412580252,-0.754859567,-0.365664065
3.760862083,-0.892599881,-0.441166282,0.123389915
3.791037083,-0.721667886,-0.170711711,0.692827284
3.821212083,-0.442288667,0.134007901,0.923717916
3.851388083,-0.598997533,0.073633686,1.182667375
3.881563083,-0.852539539,-0.345078081,1.667507052
3.911739083,-0.828687489,-0.807857633,2.678928375
3.941914083,-0.317595184,-1.056279778,3.97528553
3.972090083,0.259007961,-0.699471712,3.982412815
4.002265083,0.588010252,0.126368642,3.881131411
4.032441083,1.396965265,0.726178944,4.733551979
4.062616083,1.487489581,1.451011777,4.426438332
4.092792083,1.020559788,1.243022323,3.568590403
4.122967083,1.453759551,1.187358379,2.898955107
4.153143083,1.281899095,1.60490036,2.446225405
4.183318083,0.050310936,1.612892389,2.034483194
4.213494083,-0.411145121,1.633623838,1.711634278
4.243669083,-0.469966054,1.117640734,1.475674987
4.273845083,-0.275482118,0.329385042,1.494066238
4.304020083,0.128031835,-0.596261263,1.276337147
4.334195167,0.197928369,-1.150833368,0.503211856
4.364370167,0.005977304,-1.745107055,0.009734113
4.394545167,0.112609424,-2.488763809,-0.249434173
4.424721167,-0.020120859,-2.71617198,-1.401438236
4.454896167,-0.890370607,-2.142653704,-3.221842289
4.485072167,-1.911156416,-1.426994801,-5.077606678
4.515247167,-2.151908875,-0.03604389,-5.590452194
4.545423167,-1.766651154,0.238138631,-4.56921196
4.575598167,-1.69626224,-0.015103604,-3.695827246
4.605774167,-1.14042592,0.290544182,-3.159744263
4.635949167,-0.337058336,0.348392665,-2.959229946
4.666125167,0.162688673,-0.054092731,-2.58656311
4.696300167,0.459277958,-0.487467051,-2.096572399
4.726476167,0.671471,-0.274887711,-1.990752101
4.756651167,0.220849425,0.038259372,-1.851227403
4.786827167,-0.39073807,0.155247808,-1.536359549
4.817002167,-0.607135653,0.373132199,-1.193748116
4.847177167,-0.515665591,0.64799881,-0.674117267
4.877353167,-0.576010227,0.894277275,0.025432155
4.907528167,-0.823650599,0.671206594,0.385403603
4.937704167,-1.351326704,0.828209877,1.155308723
4.967879167,-1.004879594,0.781550944,2.450835943
4.998055167,0.077809177,0.626872182,3.139281988
5.028230167,0.721626461,0.387125492,3.272753239
5.058406167,-0.025245305,0.109607622,3.5388484
5.088581167,-0.004832731,-0.501657188,4.125139713
5.118757167,1.298272967,-0.636772931,4.258473873
5.148932167,2.323760986,0.173343524,3.697924376
5.179107167,1.612448573,1.065322399,3.101376295
5.209283167,-0.017476825,1.493897557,2.756530285
5.239458167,-0.555454016,1.679406166,2.349936247
5.269634167,-0.314470172,1.738402247,1.755406618
5.299809167,-0.063907966,1.587206841,1.348050594
5.329985167,0.496577412,1.304067373,1.2032305
5.360160917,0.647409558,1.233737946,0.780349493
5.390336917,0.170143068,1.133101583,0.01342845
5.420511917,-0.353004783,0.914467216,-0.75765413
5.450687917,-0.874919593,0.484137625,-1.143622518
5.480862917,-0.913842022,-0.083927974,-1.243300319
5.511037917,-0.444200486,-0.714924753,-1.836822271
5.541213917,-0.512385666,-1.328071594,-2.990104675
5.571388917,-1.422914863,-1.509155989,-3.721795321
5.601564917,-2.311113596,-0.615261078,-3.51837492
5.631739917,-2.817707539,0.873199105,-4.085170269
5.661915917,-2.488767147,2.137775898,-4.189531326
5.692090917,-1.714245796,2.007945776,-3.449738979
5.722266917,-0.847929299,1.153490543,-2.906180859
5.752441917,-0.216387302,0.521771312,-2.844497681
5.782616917,-0.270680338,-0.153636456,-2.63126874
5.812792917,-0.514011741,-0.351933002,-2.443459272
5.842967917,-1.007921338,-0.499682814,-2.261388779
5.873143917,-1.31275475,-0.415164173,-1.736483455
5.903318917,-1.214362144,-0.374661863,-1.012884736
5.933494917,-0.919495046,-0.302833796,-0.347464472
5.963669917,-0.961108923,-0.147335514,0.097861849
5.993845917,-1.771595836,-0.26263243,0.96906811
6.024020917,-2.183941126,-0.833496749,2.196660757
6.054195917,-1.655684471,-1.339311957,2.839591026
6.084371917,-1.217213392,-0.693770468,3.135453939
6.114546917,-0.899354398,1.187656879,3.991876602
6.144722917,-0.881380498,3.77815938,4.609336853
6.174897917,-1.086666703,4.936402321,4.606641293
6.205072917,-1.148201942,4.152139664,4.39589119
6.235248917,-0.56544435,2.22806716,3.906397581
6.265423917,0.062278669,0.407036543,3.207453966
6.295599917,0.301318169,-0.433462828,2.455768108
6.325774917,0.332989544,-0.139081985,1.824423909
6.355950833,0.072968081,0.651835203,1.388739467
6.386125833,0.054442108,1.264445305,1.232306361
6.416301833,0.200906366,1.933651805,0.883236766
6.446476833,-0.101162389,2.46241498,0.234758526
6.476651833,-0.502285063,2.285024881,-0.263603568
6.506827833,-0.691659272,1.743222833,-0.739075124
6.537002833,-0.876313269,1.452654481,-1.295779943
6.567178833,-0.660713851,1.530570507,-1.576532722
6.597353833,-0.000681608,2.030611277,-2.024427414
6.627528833,0.140164211,2.363358498,-3.491960287
6.657704833,-0.170160428,1.887657523,-3.501961708
6.687879833,-0.91464889,0.802857101,-4.096235752
6.718055833,-1.178358912,0.738296151,-5.203042984
6.748230833,0.019574957,0.800722003,-5.087119102
6.778406833,1.118694544,0.382070124,-4.42544651
6.808581833,1.416178703,-0.021517681,-3.77807498
6.838756833,0.803292096,-0.031456377,-3.522605419
6.868932833,-0.015031502,0.029833073,-3.227601528
6.899107833,-0.62850076,-0.080770083,-2.912261724
6.929283833,-0.80243957,-0.184777156,-2.553906918
6.959458833,-0.527217805,-0.329349488,-2.080699921
6.989633833,-0.433766723,-0.495575011,-1.66475904
7.019809833,-0.776555479,-0.523603678,-1.399932027
7.049984833,-1.281116605,-0.68285197,-0.724786043
7.080160833,-1.387695789,-1.006797314,0.197044209
7.110335833,-1.927330136,-0.97754252,0.908018768
7.140511833,-2.733249664,-1.352497101,1.964057446
7.170686833,-3.05981636,-2.132756948,2.73421669
7.200861833,-3.526085377,-1.096213698,3.579863071
7.231037833,-2.885894299,0.667232096,4.569909096
7.261212833,-1.700217724,1.743366361,5.017799377
7.291388833,-1.029978633,1.682937026,4.935163498
